ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,DELETED
77,Food-Spice,Chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/04/2011 12:00:00 AM,No
1461,Dietary Supplement/Medications/Remedy,Herbal tablets,Lead,100,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/26/2015 12:00:00 AM,No
1624,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Mercury,110,ppm,Lanzhou Traditional Herbs,CHINA,12/16/2015 12:00:00 AM,No
1206,Religious powder,Saffron,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,09/08/2014 12:00:00 AM,No
778,Food-Spice,Cinnamon,Lead,2,ppm,UNKNOWN OR NOT STATED,MEXICO,04/01/2013 12:00:00 AM,No
1530,Other,Soil,Lead,380,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/10/2015 12:00:00 AM,No
1076,Cosmetics,Vit-Fee Bleaching Treatment,Mercury,-1,ppm,RODIS,COTE D'IVOIRE,04/01/2014 12:00:00 AM,No
347,Food-Candy,Candy (Caramelo Macizo Acidulado),Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/13/2011 12:00:00 AM,No
398,Food-Spice,Georgian spice,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/09/2012 12:00:00 AM,No
407,Food-Spice,Whole Grain Masala,Lead,-1,ppm,Best Food Inc.,PAKISTAN,03/31/2012 12:00:00 AM,No
498,Food Other,Sea Weed,Lead,1.2,ppm,UNKNOWN OR NOT STATED,JAMAICA,06/08/2012 12:00:00 AM,No
1090,Cosmetics,Dermaline Skin Lighting Cream,Mercury,-1,ppm,"Leivon Cosmetics,Inc Division",DOMINICAN REPUBLIC,04/01/2014 12:00:00 AM,No
367,Dietary Supplement/Medications/Remedy,Garbha Chintamani Ras(Vrihat) (Swarna Yukt) (Ayur),Arsenic,52000,ppm,Shree Baidyanath,INDIA,01/23/2012 12:00:00 AM,No
1137,Dietary Supplement/Medications/Remedy,Bo Ying  Compound,Lead,2.5,ppm,Eu Yan Sang (Hong Kong) Limited,HONG KONG,06/02/2014 12:00:00 AM,No
1339,Dietary Supplement/Medications/Remedy,Kaishore Guggulu (Ayurvedic),Mercury,0.89,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
906,Dietary Supplement/Medications/Remedy,Herbal remedy for reproductive health (grayish pellets),Arsenic,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,09/24/2013 12:00:00 AM,No
1172,Cosmetics,Idole Extra Lemon,Mercury,-1,ppm,EU,SPAIN,08/06/2014 12:00:00 AM,No
677,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,MOROCCO,12/12/2012 12:00:00 AM,No
1601,Food-Spice,Hing,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,12/11/2015 12:00:00 AM,No
884,Food-Spice,Ucxo Sunely,Lead,8.2,ppm,UNKNOWN OR NOT STATED,GEORGIA,08/15/2013 12:00:00 AM,No
841,Dietary Supplement/Medications/Remedy,Energen (Ayurvedic),Mercury,0.2,ppm,Global Remedies,INDIA,07/17/2013 12:00:00 AM,No
1195,Food-Spice,Biryani Masala,Lead,0.53,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/22/2014 12:00:00 AM,No
1538,Food-Spice,Georgian spice,Lead,9.9,ppm,UNKNOWN OR NOT STATED,GEORGIA,09/30/2015 12:00:00 AM,No
232,Dietary Supplement/Medications/Remedy,Alafia Bitters,Lead,-1,ppm,Ghana Herbalists Association,GHANA,06/21/2011 12:00:00 AM,No
412,Dietary Supplement/Medications/Remedy,Special Gunpowder (Tea),Lead,3.2,ppm,UNKNOWN OR NOT STATED,CHINA,04/04/2012 12:00:00 AM,No
205,Food-Spice,Turmeric powder,Lead,580,ppm,UNKNOWN OR NOT STATED,BANGLADESH,06/03/2011 12:00:00 AM,No
1415,Dietary Supplement/Medications/Remedy,Shankh Bati (Ayurvedic),Mercury,6200,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
1112,Food Other,Tea,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,04/18/2014 12:00:00 AM,No
289,Dietary Supplement/Medications/Remedy,Tempra Paracetamol,Lead,-1,ppm,Mead Johnson,MEXICO,09/08/2011 12:00:00 AM,No
881,Food-Spice,Pomegranate Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/06/2013 12:00:00 AM,No
1407,Dietary Supplement/Medications/Remedy,Arshoghni Bati (Ayurvedic),Lead,16,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,02/25/2015 12:00:00 AM,No
1118,Food-Spice,Svanuri Mareeli - Svanetian salt,Lead,4400,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/29/2014 12:00:00 AM,No
1321,Dietary Supplement/Medications/Remedy,Arogyavardhini Bati (Ayurvedic),Mercury,11,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
1618,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Mercury,-1,ppm,Lanzhou Traditional Herbs,CHINA,12/16/2015 12:00:00 AM,No
832,Food-Spice,Shan spice mix for meat & vegetable,Lead,-1,ppm,Shan Foods (Private) Ltd.,PAKISTAN,06/27/2013 12:00:00 AM,No
705,Food-Spice,Masala,Lead,-1,ppm,UNKNOWN OR NOT STATED,GUYANA,02/02/2013 12:00:00 AM,No
1060,Food-Spice,Chili powder,Lead,-1,ppm,National Chili,PAKISTAN,02/27/2014 12:00:00 AM,No
1413,Dietary Supplement/Medications/Remedy,Shankh Bati (Ayurvedic),Lead,33,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
508,Food-Spice,Fenugreek,Lead,-1,ppm,UNKNOWN OR NOT STATED,GEORGIA,06/15/2012 12:00:00 AM,No
172,Jewelry,Jewelry,Lead,15,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/17/2011 12:00:00 AM,No
552,Dietary Supplement/Medications/Remedy,Praval Pishti (Ayurvedic),Lead,17000,ppm,Rashtriya Ayurvedic Oushadhi Nirmanshala,INDIA,08/08/2012 12:00:00 AM,No
1259,Food-Spice,Curry Tastemaker Noodles,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,01/26/2015 12:00:00 AM,No
1014,Tableware/Pottery,Clay cup,Lead,2900,ppm,UNKNOWN OR NOT STATED,MEXICO,12/23/2013 12:00:00 AM,No
716,Food-Spice,Cinnamon Powder,Lead,880,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/14/2013 12:00:00 AM,No
80,Toys/Children's Products,Yellow plastic fish with green fin,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,04/06/2011 12:00:00 AM,No
1010,Food Other,Pumpkin seeds,Lead,-1,ppm,UNKNOWN OR NOT STATED,GHANA,12/23/2013 12:00:00 AM,No
1450,Food-Spice,Chili Powder,Lead,4.9,ppm,UNKNOWN OR NOT STATED,BANGLADESH,03/17/2015 12:00:00 AM,No
1540,Toys/Children's Products,Blue toy (Smurf),Lead,47,ppm,UNKNOWN OR NOT STATED,VIET NAM,10/02/2015 12:00:00 AM,No
1449,Food-Spice,Cumin,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,03/17/2015 12:00:00 AM,No
1288,Toys/Children's Products,Sensory Toy (golden pineapple),Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,02/25/2015 12:00:00 AM,No
422,Food Other,Oat,Lead,-1,ppm,UNKNOWN OR NOT STATED,SENEGAL,04/10/2012 12:00:00 AM,No
958,Dietary Supplement/Medications/Remedy,Gita Madhumehantak Vati (Ayurvedic),Lead,74000,ppm,Gita Bhawan Ayurved Sansthan,INDIA,11/15/2013 12:00:00 AM,No
834,Cosmetics,Surma Special,Lead,620000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,06/27/2013 12:00:00 AM,No
17,Dietary Supplement/Medications/Remedy,Pregnita (Ayurvedic),Lead,12000,ppm,Ajmera Pharmaceuticals PVT. LTD.,INDIA,01/24/2011 12:00:00 AM,No
505,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,06/15/2012 12:00:00 AM,No
793,Food-Spice,Fried Rice Seasoning,Lead,-1,ppm,Chief,TRINIDAD AND TOBAGO,06/03/2013 12:00:00 AM,No
998,Dietary Supplement/Medications/Remedy,VigoRoyal (Ayurvedic),Mercury,96,ppm,UNKNOWN OR NOT STATED,INDIA,12/10/2013 12:00:00 AM,No
775,Religious powder,Incense stick,Lead,1.9,ppm,UNKNOWN OR NOT STATED,INDIA,03/29/2013 12:00:00 AM,No
968,Dietary Supplement/Medications/Remedy,Madhunashini Vati (Ayurvedic),Lead,6.7,ppm,Divya Pharmacy,INDIA,11/15/2013 12:00:00 AM,No
517,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/19/2012 12:00:00 AM,No
934,Food-Spice,Georgian spice,Lead,1.1,ppm,UNKNOWN OR NOT STATED,GEORGIA,10/25/2013 12:00:00 AM,No
518,Food Other,Cassava,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/19/2012 12:00:00 AM,No
741,Food-Spice,Chili Powder,Lead,2,ppm,UNKNOWN OR NOT STATED,INDIA,03/22/2013 12:00:00 AM,No
1576,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,0.021,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
676,Food Other,Chapulines,Lead,340,ppm,UNKNOWN OR NOT STATED,MEXICO,12/12/2012 12:00:00 AM,No
627,Food-Spice,Moroccan spice,Lead,58,ppm,UNKNOWN OR NOT STATED,MOROCCO,10/22/2012 12:00:00 AM,No
145,Food-Spice,Coriander powder,Lead,8.3,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/28/2011 12:00:00 AM,No
307,Food-Spice,Red Chili Powder,Lead,3.7,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/18/2011 12:00:00 AM,No
1219,Dietary Supplement/Medications/Remedy,Amalaki (Ayurvedic),Arsenic,-1,ppm,UNKNOWN OR NOT STATED,INDIA,09/23/2014 12:00:00 AM,No
239,Food-Spice,Chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,06/29/2011 12:00:00 AM,No
162,Food-Spice,Kinzi,Lead,20,ppm,UNKNOWN OR NOT STATED,GEORGIA,05/04/2011 12:00:00 AM,No
1578,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,3.3,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
405,Food-Spice,Mixed spices,Lead,23,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/30/2012 12:00:00 AM,No
1032,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Wan,Cadmium,-1,ppm,Lanzhou Traditional Herbs,CHINA,01/15/2014 12:00:00 AM,No
384,Food-Spice,Chili powder,Lead,3.3,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/03/2012 12:00:00 AM,No
613,Toys/Children's Products,Yellow toy car,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/09/2012 12:00:00 AM,No
1408,Dietary Supplement/Medications/Remedy,Arshoghni Bati (Ayurvedic),Lead,6.3,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,02/25/2015 12:00:00 AM,No
1196,Food-Spice,Tandoori Masala,Lead,0.45,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/22/2014 12:00:00 AM,No
893,Food Other,Salsa Picante,Lead,-1,ppm,Sala Tamazula S.A. D.E. C.V.,MEXICO,09/03/2013 12:00:00 AM,No
626,Food-Spice,Ginger powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,MOROCCO,10/22/2012 12:00:00 AM,No
986,Dietary Supplement/Medications/Remedy,Clamoxyl,Lead,-1,ppm,Glaxo Wellcome Production,FRANCE,11/18/2013 12:00:00 AM,No
42,Jewelry,Metal painted charms - bear shaped,Lead,530000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/09/2011 12:00:00 AM,No
1587,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Lead,1.4,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
1244,Toys/Children's Products,Toys,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/18/2014 12:00:00 AM,No
101,Food-Spice,Paprika,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/11/2011 12:00:00 AM,No
972,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Tang,Mercury,-1,ppm,Meridian Pro,CHINA,11/15/2013 12:00:00 AM,No
33,Food Other,Baking yeast,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/22/2011 12:00:00 AM,No
622,Food-Spice,Unlabeled Green Leafy Herb,Lead,5.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/16/2012 12:00:00 AM,No
1441,Toys/Children's Products,Ceramic toy dish,Lead,52000,ppm,UNKNOWN OR NOT STATED,ECUADOR,03/05/2015 12:00:00 AM,No
1299,Dietary Supplement/Medications/Remedy,Gaisantak Bati (Ayurvedic),Arsenic,4.8,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
483,Toys/Children's Products,Kids Crayons,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/06/2012 12:00:00 AM,No
380,Food Other,Potato chips,Lead,1.3,ppm,ASSOCIATED BRANDS IND LTD,TRINIDAD AND TOBAGO,02/01/2012 12:00:00 AM,No
1543,Dietary Supplement/Medications/Remedy,Somvct-34,Lead,0.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/07/2015 12:00:00 AM,No
543,Food-Spice,Chili Powder,Lead,0.58,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/27/2012 12:00:00 AM,No
1163,Cosmetics,Maxi Light - Lightening & Purifying Body Cream,Lead,-1,ppm,UNKNOWN OR NOT STATED,COTE D'IVOIRE,08/06/2014 12:00:00 AM,No
670,Dietary Supplement/Medications/Remedy,Abhrak Bhasma (Ayurvedic),Lead,81,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,12/03/2012 12:00:00 AM,No
661,Cosmetics,Kumkum powder,Lead,3.2,ppm,Y.V.S.&Co. Madras,INDIA,12/03/2012 12:00:00 AM,No
516,Toys/Children's Products,Leopard toy,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,06/15/2012 12:00:00 AM,No
435,Toys/Children's Products,Plastic toy,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,04/23/2012 12:00:00 AM,No
851,Dietary Supplement/Medications/Remedy,Ashtavargam Kashayam (Ayurvedic),Mercury,-1,ppm,Thaikkattu Mooss Vaidyaratnam Oushadhasala (P) Ltd,INDIA,07/17/2013 12:00:00 AM,No
1524,Food Other,Tea,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,08/28/2015 12:00:00 AM,No
749,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Arsenic,-1,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,03/29/2013 12:00:00 AM,No
431,Dietary Supplement/Medications/Remedy,Nurofen For Children,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/23/2012 12:00:00 AM,No
310,Food Other,Wafer,Lead,1.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/20/2011 12:00:00 AM,No
475,Religious powder,Sindoor (orange powder),Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/31/2012 12:00:00 AM,No
673,Dietary Supplement/Medications/Remedy,Shatavari Capsules (Ayurvedic),Lead,-1,ppm,Goodcare Pharma (P) Ltd.,INDIA,12/03/2012 12:00:00 AM,No
983,Dietary Supplement/Medications/Remedy,Chandraprabah (Ayurvedic),Mercury,1,ppm,Jaihind Pharmacy,INDIA,11/15/2013 12:00:00 AM,No
718,Food-Spice,Turmeric Powder,Lead,2.7,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/14/2013 12:00:00 AM,No
609,Toys/Children's Products,Painted maracas,Lead,63000,ppm,UNKNOWN OR NOT STATED,ECUADOR,10/04/2012 12:00:00 AM,No
450,Food-Spice,Curry powder,Lead,0.7,ppm,UNKNOWN OR NOT STATED,INDIA,05/11/2012 12:00:00 AM,No
319,Food-Spice,Georgian spice,Lead,2800,ppm,UNKNOWN OR NOT STATED,GEORGIA,11/10/2011 12:00:00 AM,No
32,Food-Spice,Soup seasoning,Lead,-1,ppm,Prodravka,CROATIA (local name: Hrvatska),02/22/2011 12:00:00 AM,No
1001,Food-Spice,Cumin,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,12/10/2013 12:00:00 AM,No
1070,Jewelry,Peacock bottle charm,Lead,22,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/01/2014 12:00:00 AM,No
815,Food-Candy,Zaza cream chewy candy,Lead,-1,ppm,PECCIN,BRAZIL,06/19/2013 12:00:00 AM,No
494,Dietary Supplement/Medications/Remedy,Garbhapal Ras (Ayurvedic),Arsenic,81,ppm,Shri Vishwamitra Ayurved Pharmaceuticals PVT LTD,INDIA,06/07/2012 12:00:00 AM,No
1266,Food-Spice,Khmeli Sureneli,Lead,880,ppm,UNKNOWN OR NOT STATED,GEORGIA,01/29/2015 12:00:00 AM,No
656,Religious powder,Sindoor,Lead,570000,ppm,UNKNOWN OR NOT STATED,INDIA,12/03/2012 12:00:00 AM,No
1154,Dietary Supplement/Medications/Remedy,Bo Ying Compound,Arsenic,-1,ppm,Eu Yan Sang International Limited,UNITED STATES,07/29/2014 12:00:00 AM,No
538,Food Other,Nimko,Lead,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,07/25/2012 12:00:00 AM,No
491,Dietary Supplement/Medications/Remedy,Unlabeled capsules for reproductive health,Lead,0.54,ppm,UNKNOWN OR NOT STATED,INDIA,06/07/2012 12:00:00 AM,No
987,Dietary Supplement/Medications/Remedy,Rhinathiol,Lead,-1,ppm,Unither Liquid Manufacturing,FRANCE,11/18/2013 12:00:00 AM,No
648,Religious powder,Abil powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,11/21/2012 12:00:00 AM,No
372,Dietary Supplement/Medications/Remedy,Pigmento (Ayurvedic),Mercury,29000,ppm,Charak Pharma Pvt. Ltd.,INDIA,01/23/2012 12:00:00 AM,No
203,Food-Candy,Laposse,Lead,-1,ppm,Elaborado,MEXICO,06/02/2011 12:00:00 AM,No
1074,Cosmetics,Neoprosone gel with Vit-C,Mercury,-1,ppm,Technopharma Ltd UK,LEBANON,04/01/2014 12:00:00 AM,No
1330,Dietary Supplement/Medications/Remedy,Chitrakadi Bati (Ayurvedic),Arsenic,15,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
857,Dietary Supplement/Medications/Remedy,Chandraprabha Vati (B.R.) (Ayurvedic),Mercury,12,ppm,Divya Pharmacy,INDIA,07/17/2013 12:00:00 AM,No
1168,Cosmetics,Deluxe Nadinola Bleaching Cream,Mercury,-1,ppm,UNKNOWN OR NOT STATED,JAMAICA,08/06/2014 12:00:00 AM,No
256,Tableware/Pottery,Glass cup,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/25/2011 12:00:00 AM,No
570,Food-Spice,Spice,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/31/2012 12:00:00 AM,No
1294,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,02/25/2015 12:00:00 AM,No
192,Food Other,Dried Gingko Nuts,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,05/20/2011 12:00:00 AM,No
1350,Dietary Supplement/Medications/Remedy,Brahmi Bati (Buddhi Vardhak) (Ayurvedic),Arsenic,110,ppm,Shree Baidyanath,INDIA,02/25/2015 12:00:00 AM,No
1297,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/25/2015 12:00:00 AM,No
67,Food Other,Fruit preserved mangoes cooked in clay pot,Lead,350,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/28/2011 12:00:00 AM,No
1585,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,-1,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
198,Toys/Children's Products,Red Jurassic Sand,Lead,1.3,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/26/2011 12:00:00 AM,No
1483,Toys/Children's Products,Blue Toy Truck,Lead,30,ppm,Hot Wheels,THAILAND,04/08/2015 12:00:00 AM,No
415,Food-Spice,Chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,04/05/2012 12:00:00 AM,No
1470,Dietary Supplement/Medications/Remedy,Herbal mixture,Mercury,0.28,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/26/2015 12:00:00 AM,No
536,Toys/Children's Products,#2 HB Pencil,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/17/2012 12:00:00 AM,No
1193,Food-Spice,Unlabeled spice - brown seeds,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/22/2014 12:00:00 AM,No
493,Dietary Supplement/Medications/Remedy,Ras Raj Gutica (Ayurvedic),Lead,8.4,ppm,UNKNOWN OR NOT STATED,INDIA,06/07/2012 12:00:00 AM,No
1468,Dietary Supplement/Medications/Remedy,Herbal mixture,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/26/2015 12:00:00 AM,No
1337,Dietary Supplement/Medications/Remedy,Kaishore Guggulu (Ayurvedic),Lead,2.4,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
7,Jewelry,Amulet (Tabeez),Lead,580000,ppm,UNKNOWN OR NOT STATED,BANGLADESH,01/13/2011 12:00:00 AM,No
566,Dietary Supplement/Medications/Remedy,Five phosph. 6X (Homeopathic),Arsenic,-1,ppm,Dr. Reckeweg & Co. GmbH,GERMANY,08/22/2012 12:00:00 AM,No
1069,Other,Scent diffuser,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/01/2014 12:00:00 AM,No
1381,Dietary Supplement/Medications/Remedy,Chandraprabha Bati (Loha & Shilajeet) (Ayurvedic),Mercury,30,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,02/25/2015 12:00:00 AM,No
1477,Food-Spice,Turmeric,Lead,590,ppm,UNKNOWN OR NOT STATED,BANGLADESH,03/30/2015 12:00:00 AM,No
39,Jewelry,Children's jewelry set (MSA),Lead,180,ppm,UNKNOWN OR NOT STATED,CHINA,03/09/2011 12:00:00 AM,No
188,Food Other,Euryale Seeds,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,05/20/2011 12:00:00 AM,No
60,Dietary Supplement/Medications/Remedy,Infants Gripe Mixture,Lead,-1,ppm,P.A. Benjamin Manufacturing Co. LTD,JAMAICA,03/24/2011 12:00:00 AM,No
210,Food-Spice,Chili peppers,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/06/2011 12:00:00 AM,No
757,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Mercury,-1,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,03/29/2013 12:00:00 AM,No
1634,Food-Spice,Seasoning powder,Lead,0.9,ppm,UNKNOWN OR NOT STATED,ALGERIA,12/30/2015 12:00:00 AM,No
979,Dietary Supplement/Medications/Remedy,Qualiherb Chinese Herbal Formula,Mercury,-1,ppm,"Sheng Chang Pharmaceutical Co., Ltd.",TAIWAN - PROVINCE OF CHINA,11/15/2013 12:00:00 AM,No
811,Dietary Supplement/Medications/Remedy,Herbs Schisandra Tea,Lead,-1,ppm,Jiangyin Tianjiang Herb Co,CHINA,06/12/2013 12:00:00 AM,No
204,Food-Candy,Paleton,Lead,-1,ppm,Coronado,MEXICO,06/02/2011 12:00:00 AM,No
1422,Religious powder,Holi Color - Pink,Lead,1.5,ppm,UNKNOWN OR NOT STATED,INDIA,02/25/2015 12:00:00 AM,No
1566,Food-Spice,Chili Powder,Lead,7.5,ppm,UNKNOWN OR NOT STATED,BANGLADESH,12/03/2015 12:00:00 AM,No
1115,Religious powder,Incense ash,Lead,25,ppm,UNKNOWN OR NOT STATED,MALI,04/29/2014 12:00:00 AM,No
1605,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Lead,1.2,ppm,Lanzhou Traditional Herbs,CHINA,12/16/2015 12:00:00 AM,No
216,Dietary Supplement/Medications/Remedy,Kankayan Bati (Gulma) (Ayurvedic),Lead,12,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,06/13/2011 12:00:00 AM,No
357,Dietary Supplement/Medications/Remedy,Garbha Dharak Yog (Ayurvedic),Mercury,100000,ppm,Vyas Pharmaceuticals,INDIA,01/23/2012 12:00:00 AM,No
500,Food Other,Dried Fish Flakes,Lead,1.6,ppm,UNKNOWN OR NOT STATED,JAPAN,06/08/2012 12:00:00 AM,No
20,Food-Spice,Red pepper,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/24/2011 12:00:00 AM,No
513,Food-Spice,Zaprana,Lead,5.8,ppm,UNKNOWN OR NOT STATED,GEORGIA,06/15/2012 12:00:00 AM,No
29,Tableware/Pottery,Clay pot,Lead,6.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/08/2011 12:00:00 AM,No
1329,Dietary Supplement/Medications/Remedy,Chitrakadi Bati (Ayurvedic),Arsenic,16,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
625,Food Other,Plantain Flour,Lead,-1,ppm,UNKNOWN OR NOT STATED,GHANA,10/22/2012 12:00:00 AM,No
1365,Dietary Supplement/Medications/Remedy,Sariwadi Bati (Ayurvedic),Mercury,120,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
238,Dietary Supplement/Medications/Remedy,Kindermins,Lead,9.7,ppm,Herbalife,UNKNOWN OR NOT STATED,06/28/2011 12:00:00 AM,No
